,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,BIAS6,OBV,PSY12,SY,ASY(5),ASY(4),ASY(3),ASY(2),ASY(1),CI(3),CI(2),CI(1)
32,2010-08-13,3.635999917984009,3.690000057220459,3.532000064849853,3.6640000343322754,3170000,0,0.0,3.748799991607666,-13.639308332607122,-162814000.0,25.0,4.009447199064464,-3.0016804634172174,-2.678008273739879,-3.5876896357903476,-3.9058891589564104,-1.6901794910049173,3.8059999942779537,3.5799999237060547,3.5199999809265137
33,2010-08-16,3.690000057220459,3.759999990463257,3.651999950408936,3.75600004196167,2429000,0,0.0,3.6980000019073485,2.14552383005619,-160385000.0,33.33333333333333,2.479911633587384,-1.3405171791790105,-1.6884054270766446,-1.2674437062827855,1.1596338540297735,4.009447199064464,3.5799999237060547,3.5199999809265137,3.6640000343322754
34,2010-08-17,3.7920000553131104,3.880000114440918,3.75600004196167,3.829999923706055,2239500,0,0.0,3.6651999950408936,12.636959395031369,-158145500.0,41.66666666666667,1.9510210754544177,-0.854742014943839,-0.3306048713152432,1.5997264472156436,3.244679416325924,2.479911633587384,3.5199999809265137,3.6640000343322754,3.75600004196167
35,2010-08-18,3.9179999828338623,3.9179999828338623,3.7200000286102295,3.753999948501587,3006500,0,0.0,3.6699999809265136,6.235201330977476,-161152000.0,41.66666666666667,-2.0042858826424537,0.125720318038689,1.6875501042753371,2.8134599693687554,2.215466354520901,1.9510210754544177,3.6640000343322754,3.75600004196167,3.829999923706055
36,2010-08-19,3.7079999446868896,3.849999904632568,3.6659998893737793,3.757999897003174,2895500,0,0.0,3.70479998588562,7.548634613215836,-158256500.0,33.33333333333333,0.10649491378822429,0.949182906891779,1.609023506365953,0.8088822754664493,-0.026632403594017973,-2.0042858826424537,3.75600004196167,3.829999923706055,3.753999948501587
37,2010-08-20,3.7300000190734863,3.8220000267028813,3.70199990272522,3.8199999332427983,1480000,0,0.0,3.752399969100952,10.93779332802699,-156776500.0,41.66666666666667,1.6363531558854394,1.3085177878504073,0.633285435046893,0.017743368866729448,-0.9488954844271147,0.10649491378822429,3.829999923706055,3.753999948501587,3.757999897003174
38,2010-08-23,3.818000078201294,4.078000068664552,3.7999999523162837,4.026000022888184,5440500,0,0.0,3.7835999488830567,28.061843688614008,-151336000.0,50.0,5.252292775991618,0.8338989792146023,0.42239581562140693,-0.08714593765626333,0.8714240348368318,1.6363531558854394,3.753999948501587,3.757999897003174,3.8199999332427983
39,2010-08-24,3.849999904632568,3.941999912261963,3.7899999618530273,3.839999914169312,3365500,0,0.0,3.8375999450683596,1.6066898165734897,-154701500.0,58.333333333333336,-4.730098865479904,1.3883752076954492,1.247713740755707,2.331713615221761,3.444322965938529,5.252292775991618,3.757999897003174,3.8199999332427983,4.026000022888184
40,2010-08-25,3.8320000171661377,3.996000051498413,3.711999893188477,3.9800000190734863,2516500,0,0.0,3.839599943161011,14.725386310381463,-152185000.0,50.0,3.5809479840785974,0.05215121950858492,0.5662604950463446,0.7195156887990514,0.2610969552558573,-4.730098865479904,3.8199999332427983,4.026000022888184,3.839999914169312
41,2010-08-26,3.9779999256134033,4.053999900817871,3.920000076293945,3.9500000476837163,2169000,0,0.0,3.8847999572753906,8.895945404305085,-154354000.0,58.333333333333336,-0.7566233103822206,1.1691979928527951,1.4348737626189378,1.3677139648634373,-0.5745754407006531,3.5809479840785974,4.026000022888184,3.839999914169312,3.9800000190734863
42,2010-08-27,3.9500000476837163,3.973999977111816,3.900000095367432,3.940000057220459,1898000,0,0.0,3.923199987411499,4.483794083826763,-156252000.0,58.333333333333336,-0.2534853152055927,0.9965743480187061,0.8366296460520228,-0.6352580639278423,1.4121623368481884,-0.7566233103822206,3.839999914169312,3.9800000190734863,3.9500000476837163
43,2010-08-30,3.940000057220459,4.0380001068115225,3.9219999313354488,3.973999977111816,3664000,0,0.0,3.9472000122070314,4.858683438103975,-152588000.0,58.333333333333336,0.8592400537341005,0.6186066538004997,-0.5398148767472799,0.8569464528302614,-0.5050543127939067,-0.2534853152055927,3.9800000190734863,3.9500000476837163,3.940000057220459
44,2010-08-31,3.931999921798706,3.9579999446868896,3.865999937057495,3.8959999084472656,1005500,0,0.0,3.936800003051758,-5.488259199009093,-153593500.0,58.333333333333336,-1.9822776089015726,-0.2600038906510038,0.8575198530562211,-0.05028952395123761,0.3028773692642539,0.8592400537341005,3.9500000476837163,3.940000057220459,3.973999977111816
45,2010-09-01,3.924000024795532,4.138000011444092,3.920000076293945,4.0900001525878915,2474500,0,0.0,3.9480000019073485,16.651417369540493,-151119000.0,50.0,4.859464508113587,0.2895603606646624,-0.5332865451888213,-0.4588409567910216,-0.561518777583736,-1.9822776089015726,3.940000057220459,3.973999977111816,3.8959999084472656
46,2010-09-02,4.073999881744385,4.248000144958496,4.061999797821045,4.2119998931884775,2435500,0,0.0,3.9700000286102295,25.487622418994544,-148683500.0,50.0,2.939256155060521,0.5452636654716603,0.8707354094351305,1.2454756509820382,1.438593449606007,4.859464508113587,3.973999977111816,3.8959999084472656,4.0900001525878915
47,2010-09-03,4.173999786376953,4.260000228881837,4.131999969482422,4.2100000381469735,2173000,0,0.0,4.022399997711181,20.960771544874508,-150856500.0,58.333333333333336,-0.047491215753892035,1.2844395585602086,1.668920777001659,1.9388143514241785,3.899360331587054,2.939256155060521,3.8959999084472656,4.0900001525878915,4.2119998931884775
48,2010-09-07,4.122000217437743,4.199999809265137,4.099999904632568,4.107999801635741,1217000,0,0.0,4.076399993896485,5.506138207735786,-152073500.0,50.0,-2.452641297632563,1.3256383784505488,1.4422379596296608,2.583743149140072,1.4458824696533146,-0.047491215753892035,4.0900001525878915,4.2119998931884775,4.2100000381469735
49,2010-09-08,4.131999969482422,4.190000057220459,4.119999885559082,4.179999828338623,1442000,0,0.0,4.1031999588012695,10.070218755522903,-150631500.0,41.66666666666667,1.7374961690345803,0.6632621081772161,1.3246470374469133,0.14637454722468876,-1.2500662566932275,-2.452641297632563,4.2119998931884775,4.2100000381469735,4.107999801635741
50,2010-09-09,4.199999809265137,4.2100000381469735,4.138000011444092,4.142000198364259,1881000,0,0.0,4.159999942779541,2.616450173396419,-152512500.0,41.66666666666667,-0.9132394605021243,1.4072168637644467,0.5441549526771616,-0.2542121147839582,-0.3575725642989913,1.7374961690345803,4.2100000381469735,4.107999801635741,4.179999828338623
51,2010-09-10,4.150000095367432,4.185999870300293,3.95199990272522,4.0339999198913565,1933000,0,0.0,4.170399951934814,-11.936065818164668,-154445500.0,41.66666666666667,-2.642039119067263,0.25267607004130443,-0.41896895121349975,-0.542794863033369,0.41212835426622796,-0.9132394605021243,4.107999801635741,4.179999828338623,4.142000198364259
52,2010-09-13,4.177999973297118,4.179999828338623,4.099999904632568,4.144000053405762,1804000,0,0.0,4.134799957275391,-0.3663318596280441,-152641500.0,33.33333333333333,2.6903098171017437,-0.8635829847842524,-1.0676059270418425,-0.6059274701782691,-1.7776392897846938,-2.642039119067263,4.179999828338623,4.142000198364259,4.0339999198913565
53,2010-09-14,4.107999801635741,4.320000171661377,4.105999946594238,4.223999977111816,3273500,0,0.0,4.121599960327148,8.952470380304275,-149368000.0,41.66666666666667,1.9121023140683757,-0.3160227782131253,0.2181318516417341,-0.28832292082254796,0.024135349017240237,2.6903098171017437,4.142000198364259,4.0339999198913565,4.144000053405762
54,2010-09-15,4.196000099182129,4.400000095367432,4.1579999923706055,4.3959999084472665,3423000,0,0.0,4.144799995422363,27.333370155239983,-145945000.0,50.0,3.9912474729645986,0.5569259441270624,0.26178338790018296,0.6534576707009521,2.3012060655850597,1.9121023140683757,4.0339999198913565,4.144000053405762,4.223999977111816
55,2010-09-16,4.429999828338623,4.631999969482422,4.168000221252441,4.188000202178955,13422500,0,0.0,4.188000011444092,0.13339793551632992,-159367500.0,50.0,-4.84716744309357,1.007676204913066,1.4879051212668637,2.8645532013782393,2.951674893516487,3.9912474729645986,4.144000053405762,4.223999977111816,4.3959999084472665
56,2010-09-17,4.203999996185304,4.263999938964844,3.9600000381469727,4.046000003814696,5992500,0,0.0,4.197200012207031,-13.718532810366051,-165360000.0,50.0,-3.4494601595681296,0.22089060839477703,0.9366230402602871,0.3520607813131349,-0.4279599850644855,-4.84716744309357,4.223999977111816,4.3959999084472665,4.188000202178955
57,2010-09-20,4.133999824523927,4.269999980926514,4.0320000648498535,4.2119998931884775,4737500,0,0.0,4.199600028991699,4.03833892321061,-160622500.0,41.66666666666667,4.020882922448243,0.059406400294603756,-0.5983194539071812,-1.4351267098990335,-4.14831380133085,-3.4494601595681296,4.3959999084472665,4.188000202178955,4.046000003814696
58,2010-09-21,4.177999973297118,4.309999942779541,4.133999824523927,4.15399980545044,3980000,0,0.0,4.2131999969482425,-4.7126098769401645,-164602500.0,41.66666666666667,-1.386589029321872,0.3255210213639037,-0.0711243018122143,-1.4252482267378186,0.2857113814400569,4.020882922448243,4.188000202178955,4.046000003814696,4.2119998931884775
59,2010-09-22,4.173999786376953,4.190000057220459,3.9600000381469727,3.973999977111816,4814500,0,0.0,4.199199962615967,-21.682092489945227,-169417000.0,41.66666666666667,-4.4298540249506635,-0.3342172473141458,-1.415583427383832,-0.27172208881391935,1.3171469465631858,-1.386589029321872,4.046000003814696,4.2119998931884775,4.15399980545044
60,2010-09-23,3.9779999256134033,4.027999877929688,3.900000095367432,3.911999940872192,3340500,0,0.0,4.114799976348877,-23.468868753479487,-172757500.0,41.66666666666667,-1.5724401312041891,-2.0184375468971982,-1.3112550728481054,-0.5985200439414307,-2.9082215271362677,-4.4298540249506635,4.2119998931884775,4.15399980545044,3.973999977111816
61,2010-09-24,3.990000009536743,4.0380001068115225,3.9300000667572017,4.019999980926514,2894500,0,0.0,4.059599924087524,-6.008820348970378,-169863000.0,33.33333333333333,2.7233160828180836,-1.3634920845193221,-0.8420000657571203,-2.462961061825575,-3.0011470780774263,-1.5724401312041891,4.15399980545044,3.973999977111816,3.911999940872192
62,2010-09-27,4.079999923706056,4.162000179290772,4.010000228881837,4.105999946594238,2093000,0,0.0,4.054399919509888,5.369308024983434,-167770000.0,41.66666666666667,2.116740770369918,-0.1289368360420795,-1.1663917756646602,-1.0929926911122563,0.5754379758069472,2.7233160828180836,3.973999977111816,3.911999940872192,4.019999980926514
63,2010-09-28,4.208000183105469,4.297999858856201,4.151999950408936,4.2800002098083505,6072500,0,0.0,4.03319993019104,22.859002856339956,-161697500.0,50.0,4.150375302436626,-0.5097652664577446,-0.2905593257417127,1.0892055739946043,2.420028426594001,2.116740770369918,3.911999940872192,4.019999980926514,4.105999946594238
64,2010-09-29,4.23799991607666,4.406000137329102,4.225999832153319,4.3959999084472665,9846500,0,0.0,4.058400011062622,34.70620170545481,-151851000.0,50.0,2.6741957100655522,0.5976275998939551,1.8544980061051097,2.9968107185415427,3.1335580364032722,4.150375302436626,4.019999980926514,4.105999946594238,4.2800002098083505
65,2010-09-30,4.400000095367432,4.429999828338623,4.0380001068115225,4.081999778747559,10979000,0,0.0,4.142799997329712,-3.240753519091523,-162830000.0,50.0,-7.410800552932062,2.0184375468971982,2.916156966422545,2.9804372609573657,3.4122855062510893,2.6741957100655522,4.105999946594238,4.2800002098083505,4.3959999084472665
66,2010-10-01,4.138000011444092,4.150000095367432,4.061999797821045,4.119999885559082,2988500,0,0.0,4.176799964904785,-1.262791807858136,-159841500.0,41.66666666666667,0.9266125398831093,0.8507654625516237,0.3826278074850087,-0.19540984680996112,-2.368302421433255,-7.410800552932062,4.2800002098083505,4.3959999084472665,4.081999778747559
67,2010-10-04,4.0859999656677255,4.2340002059936515,4.059999942779541,4.197999954223634,3218000,0,0.0,4.196799945831299,3.0892339809221463,-156623500.0,50.0,1.8755074909601044,0.4914247539646288,0.08509574986330648,-1.2699974343278002,-3.2420940065244763,0.9266125398831093,4.3959999084472665,4.081999778747559,4.119999885559082
68,2010-10-05,4.230000019073486,4.25600004196167,4.202000141143799,4.223999977111816,1660000,0,0.0,4.215199947357178,2.717372576523163,-154963500.0,58.333333333333336,0.6174330491242497,0.44317809808266606,-0.483621203005824,-1.5362268406962827,1.4010600154216069,1.8755074909601044,4.081999778747559,4.119999885559082,4.197999954223634
69,2010-10-06,4.2119998931884775,4.251999855041504,4.064000129699707,4.0920000076293945,1567000,0,0.0,4.2039999008178714,-12.098081748111445,-156530500.0,58.333333333333336,-3.1748691031510345,-0.26341035257980927,-0.9978118682411496,1.139851026655821,1.246470270042177,0.6174330491242497,4.119999885559082,4.197999954223634,4.223999977111816
70,2010-10-07,4.113999843597412,4.127999782562257,4.067999839782715,4.0859999656677255,705000,0,0.0,4.143199920654297,-9.697574360713068,-157235500.0,58.333333333333336,-0.1467361960832303,-1.4332233152231266,0.06117099420410721,-0.22730952102222682,-1.2787180270133924,-3.1748691031510345,4.197999954223634,4.223999977111816,4.0920000076293945
71,2010-10-08,4.0859999656677255,4.1579999923706055,4.078000068664552,4.0859999656677255,1339000,0,0.0,4.14399995803833,-4.71169700373719,-158574500.0,58.333333333333336,0.0,0.01958955614663971,-0.2071661897874777,-0.9013907500366717,-1.6608026496171324,-0.1467361960832303,4.223999977111816,4.0920000076293945,4.0859999656677255
72,2010-10-11,4.0879998207092285,4.139999866485597,4.013999938964844,4.047999858856201,856000,0,0.0,4.137199974060058,-8.453061305104114,-159430500.0,58.333333333333336,-0.9343590875389163,-0.16573295182998216,-0.6760430625275038,-1.1072017664114215,-0.07336809804161515,0.0,4.0920000076293945,4.0859999656677255,4.0859999656677255
73,2010-10-12,4.0399999618530265,4.056000232696533,4.00600004196167,4.047999858856201,1220000,0,0.0,4.107199954986572,-7.299305767548938,-160650500.0,50.0,0.0,-0.7277062675297863,-1.0639910966932953,-0.3603650945407155,-0.46717954376945814,-0.9343590875389163,4.0859999656677255,4.0859999656677255,4.047999858856201
74,2010-10-13,4.127999782562257,4.170000076293944,4.072000026702882,4.107999801635741,1591000,0,0.0,4.07199993133545,1.069429736143466,-159059500.0,41.66666666666667,1.471334666137869,-0.8511928773546362,-0.27027382090553664,-0.31145302917963874,-0.46717954376945814,0.0,4.0859999656677255,4.047999858856201,4.047999858856201
75,2010-10-14,4.199999809265137,4.205999851226807,4.079999923706056,4.150000095367432,1474000,0,0.0,4.075199890136719,7.327140361039556,-157585500.0,41.66666666666667,1.0172113443707609,0.07804787650314449,0.13424389464973818,0.17899185953298424,0.7356673330689345,1.471334666137869,4.047999858856201,4.047999858856201,4.107999801635741
76,2010-10-15,4.177999973297118,4.179999828338623,4.050000190734863,4.107999801635741,1423500,0,0.0,4.08799991607666,2.0434353772160443,-159009000.0,41.66666666666667,-1.0172113443707609,0.3108373845939427,0.3885467307424284,0.8295153368362099,1.244273005254315,1.0172113443707609,4.047999858856201,4.107999801635741,4.150000095367432
77,2010-10-18,4.1040000915527335,4.127999782562257,4.044000148773193,4.046000003814696,814000,0,0.0,4.0923998832702635,-4.483092047359139,-159823000.0,41.66666666666667,-1.5207504090617885,0.10739511571979055,0.36783366653446725,0.490444888712623,0.0,-1.0172113443707609,4.107999801635741,4.150000095367432,4.107999801635741
78,2010-10-19,4.0399999618530265,4.081999778747559,4.0,4.010000228881837,1226000,0,0.0,4.091999912261962,-7.330146535865914,-161049000.0,33.33333333333333,-0.8937441292144355,-0.009883148584783896,-0.01235393573097987,-0.5069168030205962,-1.2689808767162747,-1.5207504090617885,4.150000095367432,4.107999801635741,4.046000003814696
79,2010-10-20,4.0320000648498535,4.138000011444092,4.007999897003174,4.130000114440918,1562500,0,0.0,4.08439998626709,5.232136284465343,-159486500.0,25.0,2.9486136286365427,-0.188631974427671,-0.603623634569056,-1.1439019608823282,-1.207247269138112,-0.8937441292144355,4.107999801635741,4.046000003814696,4.010000228881837
80,2010-10-21,4.122000217437743,4.190000057220459,4.0900001525878915,4.150000095367432,2085500,0,0.0,4.088800048828125,5.882218211031177,-157401000.0,25.0,0.4830922540104421,0.10682381807206376,-0.12077306350261052,0.17803969678677292,1.0274347497110536,2.9486136286365427,4.046000003814696,4.010000228881837,4.130000114440918
81,2010-10-22,4.136000156402588,4.185999870300293,4.110000133514403,4.144000053405762,805500,0,0.0,4.088800048828125,4.5494019676890645,-158206500.0,33.33333333333333,-0.1446839378038245,0.0,0.2543028360926902,0.8459872511441832,1.7158529413234924,0.4830922540104421,4.010000228881837,4.130000114440918,4.150000095367432
82,2010-10-25,4.188000202178955,4.196000099182129,4.1459999084472665,4.170000076293944,592500,0,0.0,4.096000099182129,7.326503494653109,-157614000.0,33.33333333333333,0.6254536261947274,0.17450548131338728,0.5983194539071812,1.0956739816143868,0.1692041581033088,-0.1446839378038245,4.130000114440918,4.150000095367432,4.144000053405762
83,2010-10-26,4.1599998474121085,4.374000072479248,4.102000236511231,4.2719998359680185,3304500,0,0.0,4.120800113677978,17.01864946293552,-154309500.0,41.66666666666667,2.4166009154273693,0.6037462883646905,0.978118892759472,0.3212873141337817,0.24038484419545147,0.6254536261947274,4.150000095367432,4.144000053405762,4.170000076293944
84,2010-10-27,4.25,4.276000022888184,4.130000114440918,4.199999809265137,1782500,0,0.0,4.173200035095215,5.470306364611667,-156092000.0,50.0,-1.699758338463453,1.2658152972930514,0.8451157144571786,0.9657902012727574,1.5210272708110484,2.4166009154273693,4.144000053405762,4.170000076293944,4.2719998359680185
85,2010-10-28,4.277999877929688,4.300000190734863,4.191999912261963,4.23799991607666,1121000,0,0.0,4.187199974060059,6.120457596815456,-154971000.0,50.0,0.9006960167266875,0.3361409038730523,0.29940306633870484,0.44743206771954797,0.3584212884819582,-1.699758338463453,4.170000076293944,4.2719998359680185,4.199999809265137
86,2010-10-29,4.2280001640319815,4.369999885559082,4.2100000381469735,4.368000030517578,1403000,0,0.0,4.204799938201904,17.941184566584006,-153568000.0,50.0,3.0213805385703063,0.4196616564163014,0.5607480549713328,0.5391795312302013,-0.3995311608683827,0.9006960167266875,4.2719998359680185,4.199999809265137,4.23799991607666
