,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,BIAS6,OBV,PSY12,SY,ASY(5),ASY(4),ASY(3),ASY(2),ASY(1),CI(3),CI(2),CI(1)
0,2018-06-11,9.56999969482422,9.579999923706056,9.56999969482422,9.579999923706056,402600,0,0,,,0.0,,,,,,,,,,
1,2018-06-12,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,300000,0,0,,,-300000.0,,-0.20898130626227918,,,,,,,,9.579999923706056
2,2018-06-13,9.56999969482422,9.579999923706056,9.5600004196167,9.56999969482422,179100,0,0,,,-120900.0,,0.10454026197970201,,,,,-0.20898130626227918,,9.579999923706056,9.5600004196167
3,2018-06-14,9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422,0,0,0,,,-120900.0,,0.0,,,,-0.05222052214128858,0.10454026197970201,9.579999923706056,9.5600004196167,9.56999969482422
4,2018-06-15,9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422,0,0,0,,,-120900.0,,0.0,,,-0.03481368142752572,0.052270130989851005,0.0,9.5600004196167,9.56999969482422,9.56999969482422
5,2018-06-18,9.539999961853027,9.579999923706056,9.539999961853027,9.579999923706056,300,0,0,9.569999885559083,,-120600.0,,0.10444104428257717,,-0.02611026107064429,0.034846753993234,0.0,0.0,9.56999969482422,9.56999969482422,9.56999969482422
6,2018-06-19,9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422,300500,0,0,9.569999885559083,-0.1666573482343056,-421100.0,,-0.10444104428257717,0.0,0.052245326565569794,0.03481368142752572,0.05222052214128858,0.10444104428257717,9.56999969482422,9.56999969482422,9.579999923706056
7,2018-06-20,9.539999961853027,9.59000015258789,9.539999961853027,9.59000015258789,900,0,0,9.571999740600587,2.004209735075375,-420200.0,,0.20877312304268258,0.020908052395940402,0.0,0.0,0.0,-0.10444104428257717,9.56999969482422,9.579999923706056,9.56999969482422
8,2018-06-21,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0,0,0,9.57599983215332,1.5023843093436173,-420200.0,,0.0,0.04175462460853652,0.052193280760670646,0.06959104101422753,0.05216603938005271,0.20877312304268258,9.579999923706056,9.56999969482422,9.59000015258789
9,2018-06-22,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,100,0,0,9.579999923706055,0.16669948332997037,-420300.0,,-0.10433207876010542,0.04175462460853652,0.052193280760670646,0.034777359586701806,0.10438656152134129,0.0,9.56999969482422,9.59000015258789,9.59000015258789
10,2018-06-25,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.581999969482421,1.776356839400251e-13,-420300.0,,0.0,0.020888208856515433,0.0,0.03481368142752572,-0.05216603938005271,-0.10433207876010542,9.59000015258789,9.59000015258789,9.579999923706056
11,2018-06-26,9.539999961853027,9.59000015258789,9.539999961853027,9.579999923706056,658100,0,0,9.581999969482421,-0.1666414894874019,-1078400.0,,0.0,0.0,0.02611026107064429,-0.034777359586701806,-0.05216603938005271,0.0,9.59000015258789,9.579999923706056,9.579999923706056
12,2018-06-27,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.584000015258791,-0.16664148948757948,-1078400.0,25.0,0.0,0.020888208856515433,-0.026083019690026354,-0.034777359586701806,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
13,2018-06-28,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.581999969482423,-0.3332250153912951,-1078400.0,25.0,0.0,-0.020866415752021084,-0.026083019690026354,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
14,2018-06-29,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,-0.16664148948757948,-1078400.0,16.666666666666664,0.0,-0.020866415752021084,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
15,2018-07-02,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,0.0,-1078400.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
16,2018-07-03,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,0.0,-1078400.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
17,2018-07-05,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,0.0,-1078400.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
18,2018-07-06,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,0.0,-1078400.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
19,2018-07-09,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,0,0,9.579999923706056,0.0,-1078400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
20,2018-07-10,9.539999961853027,9.539999961853027,9.539999961853027,9.539999961853027,100000,0,0,9.579999923706056,-3.983294755647526,-1178400.0,0.0,-0.41841025573310375,0.0,0.0,0.0,0.0,0.0,9.579999923706056,9.579999923706056,9.579999923706056
21,2018-07-11,9.539999961853027,9.539999961853027,9.539999961853027,9.539999961853027,100000,0,0,9.57199993133545,-3.321723862636708,-1278400.0,0.0,0.0,-0.08368205114662075,-0.10460256393327594,-0.1394700852443679,-0.20920512786655188,-0.41841025573310375,9.579999923706056,9.579999923706056,9.539999961853027
22,2018-07-12,9.539999961853027,9.539999961853027,9.539999961853027,9.539999961853027,170000,0,0,9.563999938964844,-2.659230920474172,-1448400.0,0.0,0.0,-0.08368205114662075,-0.10460256393327594,-0.1394700852443679,-0.20920512786655188,0.0,9.579999923706056,9.539999961853027,9.539999961853027
