,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,BIAS6,OBV,PSY12,SY,ASY(5),ASY(4),ASY(3),ASY(2),ASY(1),CI(3),CI(2),CI(1)
0,2010-07-23,26.899998980534612,27.514857142531362,26.780443950730852,27.480697631835934,232100,0.0,0.0,,,0.0,,,,,,,,,,
1,2010-07-26,27.83936317669129,28.180951773973387,27.49777783703948,28.112632751464844,82700,0.0,0.0,,,82700.0,,2.273518549960185,,,,,,,,27.480697631835934
2,2010-07-27,28.607932516629663,28.607932516629663,27.87351939945958,27.993074417114254,87100,0.0,0.0,,,-4400.0,,-0.42619020899552496,,,,,2.273518549960185,,27.480697631835934,28.112632751464844
3,2010-07-28,28.180953365968108,28.180953365968108,27.66857369872997,27.89060401916504,152650,0.0,0.0,,,-157050.0,,-0.3667278735388191,,,,0.9236641704823301,-0.42619020899552496,27.480697631835934,28.112632751464844,27.993074417114254
4,2010-07-29,28.6079325463082,28.91536159638484,28.30050349623157,28.727487564086914,125400,0.0,0.0,,,-31650.0,,2.9564560657516115,,,0.493533489141947,-0.396459041267172,-0.3667278735388191,28.112632751464844,27.993074417114254,27.89060401916504
5,2010-07-30,28.59085323741184,28.65917225299376,28.095553404962754,28.47129821777344,53800,0.0,0.0,28.0408992767334,,-85450.0,,-0.8957919506657142,,1.1092641332943631,0.7211793277390891,1.2948640961063962,2.9564560657516115,27.993074417114254,27.89060401916504,28.727487564086914
6,2010-08-02,29.034914325922827,29.137389581995663,28.761644804642163,29.120309829711914,50750,0.0,0.0,28.2390193939209,104.37968786198365,-34700.0,,2.253936327785677,0.7082529165023477,0.3169365081378883,0.5646454138490261,1.0303320575429487,-0.8957919506657142,27.89060401916504,28.727487564086914,28.47129821777344
7,2010-08-03,29.12031474808587,29.39358431552132,28.93244395649287,29.15447425842285,42750,0.0,0.0,28.440554809570312,78.93829154585738,8050.0,,0.1172528844497922,0.7043364720674461,0.9869681423331889,1.4382001476238582,0.6790721885599815,2.253936327785677,28.727487564086914,28.47129821777344,29.120309829711914
8,2010-08-04,29.530220279968155,29.530220279968155,29.086156449709613,29.47898101806641,90250,0.0,0.0,28.67283477783203,94.9039872312232,98300.0,,1.106910965628316,0.8130250907565095,1.1079633318303417,0.49179908718991844,1.1855946061177347,0.1172528844497922,28.47129821777344,29.120309829711914,29.15447425842285
9,2010-08-05,29.58145883354162,29.88888791618609,29.478983558536893,29.76933288574219,71150,0.0,0.0,28.990510177612304,99.42752283704817,169450.0,,0.9801264303516355,1.1077528585899366,0.6455770567995178,1.1593667259545952,0.6120819250390541,1.106910965628316,29.120309829711914,29.15447425842285,29.47898101806641
10,2010-08-06,29.888882597287747,29.888882597287747,29.22278854184683,29.51313781738281,69650,0.0,0.0,29.19887924194336,39.81229250483124,99800.0,,-0.8643251883970304,0.7124869315099414,1.1145566520538552,0.7347634268099146,1.0435186979899758,0.9801264303516355,29.15447425842285,29.47898101806641,29.76933288574219
