Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-10-14,34.02209718401149,34.09041295400687,33.71466807495591,34.03917694091797,62550,0.0,0.0
2010-10-15,34.67110521102424,34.67110521102424,33.71466180553093,33.88545608520508,87450,0.0,0.0
2010-10-18,33.834222307674516,34.12457165288978,33.595112231955056,34.09041213989258,86550,0.0,0.0
2010-10-19,33.629261105398584,33.74881610543376,33.0827221008781,33.304752349853516,93950,0.0,0.0
2010-10-20,33.80006222272434,34.12456778653951,33.42431413758875,33.953773498535156,93550,0.0,0.0
2010-10-21,34.46615437360222,34.46615437360222,33.475551469498036,33.8000602722168,63700,0.0,0.0
2010-10-22,34.07333168379926,34.19288670777405,33.595108330270016,33.680503845214844,45700,0.0,0.0
2010-10-25,34.43199286647207,34.43199286647207,34.10748408260234,34.27827835083008,54900,0.0,0.0
2010-10-26,34.244124860041644,34.41491915826643,33.86838001005136,34.34660339355469,39450,0.0,0.0
2010-10-27,34.24412114065384,34.24412114065384,33.526787772126376,33.88545608520508,54450,0.0,0.0
2010-10-28,34.05625698333814,34.43200186553919,34.05625698333814,34.12457275390625,32800,0.0,0.0
2010-10-29,34.15872209747367,34.15872209747367,33.90253233326854,33.970848083496094,50750,0.0,0.0
2010-11-01,34.31244040659334,34.363679668159406,33.73174180603101,33.8342170715332,42500,0.0,0.0
2010-11-02,34.44908165063517,34.44908165063517,34.07333676812821,34.261207580566406,44950,0.0,0.0
2010-11-03,34.38075824529447,34.38075824529447,33.817139364474244,34.227046966552734,57200,0.0,0.0
2010-11-04,34.43199885981774,35.371362612134455,34.43199885981774,35.081016540527344,89150,0.0,0.0
2010-11-05,35.200563236175746,35.86665725708008,35.200563236175746,35.86665725708008,90100,0.0,0.0
2010-11-08,35.900816592133474,36.1399265969538,35.69586283255212,36.05453109741211,120750,0.0,0.0
2010-11-09,36.379041487323114,36.379041487323114,35.012693765384476,35.217647552490234,137550,0.0,0.0
2010-11-10,35.4396795470332,35.45675930158593,34.51739234696604,35.42259979248047,72650,0.0,0.0
2010-11-11,35.18348974400235,35.576314325824995,35.01269545610509,35.42259979248047,113250,0.0,0.0
2010-11-12,35.26888888898294,35.26888888898294,34.46615988816867,34.73942947387695,101500,0.0,0.0
2010-11-15,34.96145473031752,35.046853499509716,34.414915638007265,34.4319953918457,119300,0.0,0.0
2010-11-16,34.24412266451294,34.380757442806505,33.23643995298666,33.54386901855469,140100,0.0,0.0
2010-11-17,33.50971097665368,33.95377153915736,33.50971097665368,33.8000602722168,47000,0.0,0.0
2010-11-18,34.43198871756598,34.790656963389225,34.32951347202904,34.654022216796875,44500,0.0,0.0
2010-11-19,34.50031940078981,34.73942947387695,34.27828582638282,34.73942947387695,22200,0.0,0.0
2010-11-22,35.04685457181086,35.098090577263854,34.671106491128626,35.063934326171875,61250,0.0,0.0
2010-11-23,34.63695190746441,34.8248226992196,34.32952282942655,34.3978385925293,26900,0.0,0.0
2010-11-24,34.89313770754586,35.38843752038375,34.72234343298355,35.32012176513672,158850,0.0,0.0
2010-11-26,34.99561460890904,35.5933929690704,34.99561460890904,35.3884391784668,95950,0.0,0.0
2010-11-29,35.42259979248047,35.59339408037773,34.97853594699962,35.42259979248047,96500,0.0,0.0
2010-11-30,35.166417451225286,35.66171740782932,34.585718703737264,34.60279846191406,73150,0.0,0.0
2010-12-01,35.132249331477176,35.40551888012452,35.063933573130335,35.25180435180664,141400,0.0,0.0
2010-12-02,35.38844796004565,35.90083093488657,35.26889290987201,35.83251190185547,91750,0.0,0.0
2010-12-03,35.76418556415679,35.986215840673715,35.52507227679645,35.91790008544922,77250,0.0,0.0
2010-12-06,36.276569576872475,36.276569576872475,35.90082473300385,36.08869552612305,78600,0.0,0.0
2010-12-07,36.75479024665413,36.75479024665413,36.191171393530354,36.25948715209961,72150,0.0,0.0
2010-12-08,36.601074600450666,36.601074600450666,36.03745576453347,36.22532653808594,80750,0.0,0.0
2010-12-09,36.498604035838525,36.788953367941666,36.105776169371694,36.31072998046875,150650,0.0,0.0
2010-12-10,36.396121730558576,36.515676750632416,36.20825095228396,36.44736099243164,42900,0.0,0.0
2010-12-13,36.89143034855294,37.062224656083785,36.39612718247653,36.515682220458984,192600,0.0,0.0
2010-12-14,36.70355596068993,36.70355596068993,36.208256056613756,36.29365158081055,63650,0.0,0.0
2010-12-15,36.44736259794177,36.66939289391222,36.31072781789147,36.37904357910156,143550,0.0,0.0
2010-12-16,36.29364536197577,36.788948438813314,35.934980312649174,36.41320037841797,104600,0.0,0.0
2010-12-17,36.63523604097963,36.63523604097963,36.07161717531672,36.208251953125,42050,0.0,0.0
2010-12-20,36.601072739729766,36.601072739729766,36.208248201436916,36.34488296508789,68600,0.0,0.0
2010-12-21,36.60107677445701,36.993901356052966,36.36196672611688,36.89142608642578,57000,0.0,0.0
2010-12-22,37.06222582895532,37.31841566954375,36.6693979319138,36.82311248779297,47250,0.0,0.0
2010-12-23,36.891423625473834,36.95973938145806,36.720629349068474,36.87434387207031,48850,0.0,0.0
2010-12-27,36.72063482469084,37.14761895055934,36.68647531279008,37.07929992675781,43450,0.0,0.0
2010-12-28,37.472123403923455,37.916187233666065,37.02805957418085,37.7795524597168,225700,0.0,0.0
2010-12-29,38.63346170526265,38.77174689256333,38.02846277445508,38.54703140258789,171800,0.528,0.0
2010-12-30,38.73717567907605,39.13474518975789,38.547032305715604,38.961891174316406,133600,0.0,0.0
2010-12-31,39.1866066038302,39.73974741160352,38.979177152425564,39.3076057434082,158800,0.0,0.0
2011-01-03,39.878034766106715,40.897889421856306,39.75703561999735,40.81146240234375,277350,0.0,0.0
2011-01-04,41.12260062808097,41.12260062808097,39.51503317696852,39.826175689697266,193600,0.0,0.0
2011-01-05,39.65331816588501,39.8607443086407,39.37674777755804,39.63603210449219,124050,0.0,0.0
2011-01-06,39.70517863884139,40.41389077075386,38.70261001586914,38.70261001586914,189300,0.0,0.0
2011-01-07,38.477893076911,38.94460685219066,38.09760961019006,38.59889221191406,64300,0.0,0.0
2011-01-10,38.52975126204623,39.08289204890547,38.184036621769636,38.59889221191406,62550,0.0,0.0
2011-01-11,39.0828857421875,39.35945609098758,38.840884214253464,39.0828857421875,97900,0.0,0.0
2011-01-12,39.7224626513483,39.80889296600814,39.30760703191927,39.79160690307617,99650,0.0,0.0
2011-01-13,40.2928881337617,40.604030661717886,39.445890861536114,39.6533203125,118950,0.0,0.0
2011-01-14,39.687887745175544,39.687887745175544,39.255746093087936,39.51503372192383,86550,0.0,0.0
2011-01-18,39.705176588416336,40.32746166604959,39.584177444871955,39.79160690307617,99700,0.0,0.0
2011-01-19,40.03360113109696,40.10274537581418,38.58160496182575,38.65074920654297,108250,0.0,0.0
2011-01-20,38.54703477723336,38.54703477723336,36.9740393976113,37.56175231933594,166800,0.0,0.0
2011-01-21,38.30503431308381,38.979174209538265,37.47532316406617,37.544464111328125,90950,0.0,0.0
2011-01-24,37.734606950376424,37.976605207826694,37.38889232803691,37.85560607910156,80050,0.0,0.0
2011-01-25,37.76917841411584,37.80375053514339,37.31975073169451,37.59632110595703,65900,0.0,0.0
2011-01-26,37.700031487975124,38.270458256401916,37.700031487975124,38.23588943481445,80550,0.0,0.0
2011-01-27,38.35689115167029,38.616175464526755,38.080320778359535,38.32231903076172,47950,0.0,0.0
2011-01-28,38.73717816278521,38.789036348930054,37.49261136812204,37.56175231933594,88050,0.0,0.0
2011-01-31,38.028463659060854,38.25317585728454,37.61360808750858,37.700035095214844,82000,0.0,0.0
2011-02-01,37.959325756307386,38.75446820734306,37.959325756307386,38.70261001586914,91950,0.0,0.0
2011-02-02,38.65074631875564,38.89274456322695,38.42603083719331,38.754459381103516,121150,0.0,0.0
2011-02-03,38.719890154281146,38.719890154281146,38.045750253183456,38.65074920654297,47200,0.0,0.0
2011-02-04,38.840887875513616,38.89274605716892,38.201320119992815,38.5124626159668,55500,0.0,0.0
2011-02-07,38.92731949242292,39.23846199890078,38.8581752478816,39.03103256225586,118400,0.0,0.0
2011-02-08,39.44588835727777,40.223744627785315,39.3940334705633,40.1718864440918,126850,0.0,0.0
2011-02-09,40.189174411835296,40.2410325979889,39.23846407787389,39.39403533935547,112800,0.0,0.0
2011-02-10,39.273037135923865,39.601465756320174,38.89275362076679,39.46318054199219,55900,0.0,0.0
2011-02-11,39.463175627373474,40.1718876746661,39.23846341844278,40.0854606628418,51200,0.0,0.0
2011-02-14,40.379317281990154,40.65588767732057,40.2583181461555,40.31017303466797,121700,0.0,0.0
2011-02-15,40.46574827520023,40.6386056135323,39.912607430121184,39.929893493652344,94300,0.0,0.0
2011-02-16,40.37931246317155,40.69045494503169,40.10274210084671,40.58673858642578,87350,0.0,0.0
2011-02-17,40.58675353088854,40.8114690936318,40.5176125633383,40.74232482910156,72200,0.0,0.0
2011-02-18,40.9497383341393,41.018879274688814,39.99902484999842,40.13731002807617,133250,0.0,0.0
2011-02-22,39.722453764418624,39.722453764418624,38.09760377608695,38.201316833496094,183100,0.0,0.0
2011-02-23,38.201319282426404,38.32231840665694,37.11232057039384,37.71731948852539,141050,0.0,0.0
2011-02-24,37.44074959672752,37.993890341387974,37.2160374055763,37.75189208984375,102100,0.0,0.0
2011-02-25,38.633460738479336,38.82360080564778,38.322318250594265,38.789031982421875,40000,0.0,0.0
2011-02-28,39.34218396902617,39.34218396902617,38.68532668520046,38.979183197021484,60600,0.0,0.0
2011-03-01,38.49517839074452,38.97917492135377,37.59632298107151,37.76918029785156,67900,0.0,0.0
2011-03-02,37.68274811154697,37.9074636012471,37.50989410036709,37.59632110595703,73150,0.0,0.0
2011-03-03,37.97660637754768,39.11746005063705,37.97660637754768,39.06560516357422,96750,0.0,0.0
2011-03-04,39.18660463659047,39.25574558560149,38.28774922059338,38.5643196105957,94400,0.0,0.0
2011-03-07,38.87546377132214,38.87546377132214,37.596324839100596,37.942039489746094,61500,0.0,0.0
2011-03-08,37.8901831163587,38.33961086491433,37.59632663834077,38.14946746826172,47250,0.0,0.0
2011-03-09,38.132170449990696,38.132170449990696,37.68274283055375,37.838314056396484,35500,0.0,0.0
2011-03-10,37.33702870818253,37.33702870818253,36.4208874811844,36.45545959472656,123750,0.0,0.0
2011-03-11,36.16161566871392,36.818469567182454,35.833187070989986,36.74932861328125,85100,0.0,0.0
2011-03-14,35.971459870589186,36.19617531147587,35.228175914850205,35.729461669921875,87700,0.0,0.0
2011-03-15,33.6897636607114,35.0899017260458,33.240335935435574,34.968902587890625,189000,0.0,0.0
2011-03-16,35.12446647530434,35.366464700802446,33.94904087092171,34.433040618896484,138200,0.0,0.0
2011-03-17,34.79604102491473,35.297326875617564,34.79604102491473,34.899757385253906,74900,0.0,0.0
2011-03-18,35.67761164818803,35.67761164818803,35.29732820357387,35.41832733154297,60250,0.0,0.0
2011-03-21,36.38632694598569,36.69746947291614,36.12704260587006,36.68018341064453,41750,0.0,0.0
2011-03-22,36.95675416516455,37.09503936767578,36.680183760142086,37.09503936767578,31650,0.0,0.0
2011-03-23,37.112325430112094,37.2333278671663,36.57647068250348,37.09503936767578,34800,0.0,0.0
2011-03-24,37.31974837203962,37.57903266939433,37.19874925307268,37.38888931274414,46350,0.0,0.0
2011-03-25,37.44074845551475,37.76917699901331,37.44074845551475,37.45803451538086,33450,0.0,0.0
2011-03-28,37.717320318368095,37.717320318368095,37.19875168969104,37.21603775024414,32050,0.0,0.0
2011-03-29,37.16418069710514,37.54446414988399,37.00860944438219,37.50989532470703,35800,0.0,0.0
2011-03-30,37.76917921902078,37.82103410468826,37.00860902510075,37.129608154296875,41850,0.0,0.0
2011-03-31,37.30247025325456,37.40618333487827,36.991327711404026,37.19875717163086,31600,0.0,0.0
2011-04-01,37.50989680885689,38.42603500338629,37.45803862357103,38.21860885620117,60500,0.0,0.0
2011-04-04,38.70260819955557,38.70260819955557,38.28775257817205,38.495182037353516,92800,0.0,0.0
2011-04-05,38.564318366655556,39.013746060157246,38.44331923705491,38.961891174316406,81650,0.0,0.0
2011-04-06,39.394033800223404,39.394033800223404,38.68531847173076,38.71989059448242,42100,0.0,0.0
2011-04-07,38.87545898595491,38.944603226364414,38.44331737433205,38.789031982421875,30350,0.0,0.0
2011-04-08,38.99646467682466,39.25574902806694,38.35689683022567,38.495182037353516,36950,0.0,0.0
2011-04-11,38.892742711188156,38.961886947446686,37.890174364290004,38.201316833496094,31850,0.0,0.0
2011-04-12,38.02846032339922,38.02846032339922,37.112318955968625,37.38888931274414,54450,0.0,0.0
2011-04-13,37.509893360409855,37.976603797159235,37.30246393531546,37.71731948852539,22900,0.0,0.0
2011-04-14,37.337043034440285,38.04575514909712,37.31975697103652,38.02846908569336,26050,0.0,0.0
2011-04-15,38.02845743119831,38.11488442475056,37.648174043798576,37.80374526977539,20450,0.0,0.0
2011-04-18,37.70003981362829,37.70003981362829,36.783901548156614,37.19875717163086,47450,0.0,0.0
2011-04-19,37.3370366592209,37.440749724955204,36.83575079704374,37.02589416503906,49350,0.0,0.0
2011-04-20,37.63089388246617,37.95931914701182,37.63089388246617,37.85560607910156,39500,0.0,0.0
2011-04-21,38.02846728618175,38.49518108505993,37.872896019889026,38.4260368347168,35400,0.0,0.0
2011-04-25,37.821030605977974,38.61617284810609,37.821030605977974,38.23588943481445,24600,0.0,0.0
2011-04-26,38.27046493840027,38.47789438903556,38.08032484704547,38.166751861572266,21050,0.0,0.0
2011-04-27,38.37417506069451,38.719886359461356,37.75189010714397,38.305030822753906,33750,0.0,0.0
2011-04-28,38.6680309906257,38.6680309906257,38.11488698500868,38.27045822143555,32050,0.0,0.0
2011-04-29,38.40874477730553,38.754459381103516,38.40874477730553,38.754459381103516,25500,0.0,0.0
2011-05-02,39.203895997892765,39.203895997892765,38.02847003299263,38.09761428833008,134000,0.0,0.0
2011-05-03,37.82103453317389,38.02846396913084,37.19875281926113,37.50989532470703,66000,0.0,0.0
2011-05-04,37.33704058904866,37.52718068007785,36.54189820945091,36.68018341064453,90500,0.0,0.0
2011-05-05,36.317182833078824,36.50732620453849,35.64304294805488,35.98875427246094,66600,0.0,0.0
2011-05-06,36.31717703056185,37.06046103989742,35.79860518133826,36.54188919067383,38200,0.0,0.0
2011-05-09,36.71475188514125,37.26789263492448,36.66289370348196,37.21603775024414,21500,0.0,0.0
2011-05-10,37.12960432070091,37.50989102688619,37.12960432070091,37.475318908691406,20500,0.0,0.0
2011-05-11,37.37161391623751,37.458040933397584,35.86775942000494,36.02333068847656,41800,0.0,0.0
2011-05-12,35.97146987915039,36.12704113628726,35.26275783973982,35.97146987915039,33000,0.0,0.0
2011-05-13,35.86775166414059,36.07518107624237,34.93432425515056,35.107181549072266,30700,0.0,0.0
2011-05-16,34.6231928808176,35.36647380723005,34.31205034107409,34.346622467041016,78900,0.0,0.0
2011-05-17,34.3293342188672,34.43304729318685,33.75890736464037,34.3639030456543,86500,0.0,0.0
2011-05-18,34.675048251856204,35.072621112009855,34.57133516950194,34.98619079589844,26550,0.0,0.0
2011-05-19,34.98618248615081,35.17632583945457,34.623185135638536,34.726898193359375,22950,0.0,0.0
2011-05-20,34.6750474431224,34.83061871151509,34.01819354089277,34.53676223754883,27100,0.0,0.0
2011-05-23,34.43304817622858,34.43304817622858,33.70705004341433,33.86262130737305,43000,0.0,0.0
2011-05-24,34.035475725331004,34.363900990531704,33.89719053551518,33.966331481933594,23550,0.0,0.0
2011-05-25,33.96633047694017,34.39847209445081,33.87990347222961,34.24290084838867,9350,0.0,0.0
2011-05-26,33.98361739979185,34.7096154675149,33.98361739979185,34.69232940673828,18850,0.0,0.0
2011-05-27,35.00347063302574,35.17632793752288,34.95161245258295,35.12446975708008,26900,0.0,0.0
2011-05-31,35.52203583426476,35.919608585477114,35.17632455548784,35.88503646850586,23600,0.0,0.0
2011-06-01,35.95418063529242,35.95418063529242,34.882471288738444,34.934326171875,21950,0.0,0.0
2011-06-02,34.86518121289998,35.10717943160722,34.50218058786065,35.05532455444336,11250,0.0,0.0
2011-06-03,34.60590314646907,34.77876046098572,34.225616395136605,34.57133102416992,14800,0.0,0.0
2011-06-06,34.34661822666134,34.640474667142335,33.91447659636453,33.966331481933594,117700,0.0,0.0
2011-06-07,34.277475391123964,34.3639024019415,34.08733201095043,34.104618072509766,27400,0.0,0.0
2011-06-08,33.82804135730434,33.89718559061503,33.188473684073024,33.29218673706055,43200,0.0,0.0
2011-06-09,33.29219259492401,33.8626194321915,33.29219259492401,33.689762115478516,17750,0.0,0.0
2011-06-10,33.724333644731246,33.91447701946727,32.96376344276619,33.08476257324219,33850,0.0,0.0
2011-06-13,33.11933018956897,33.41318659373756,32.756332847525854,32.82547378540039,57550,0.0,0.0
2011-06-14,33.205761815888934,33.70704769753035,33.205761815888934,33.655189514160156,23600,0.0,0.0
2011-06-15,32.92918851224635,33.48233252821412,32.77361727290834,32.808189392089844,32250,0.0,0.0
2011-06-16,32.60076239921819,32.89461881044577,31.89205045984203,32.32419204711914,86250,0.0,0.0
2011-06-17,32.72176338995847,32.87733463404535,32.3241938981715,32.531620025634766,41200,0.0,0.0
2011-06-20,32.306907104619754,32.652618408203125,32.306907104619754,32.652618408203125,25850,0.0,0.0
2011-06-21,32.73905445567846,33.41319441847424,32.73905445567846,33.39590835571289,22200,0.0,0.0
2011-06-22,33.171198556693724,33.62062633037819,33.171198556693724,33.257625579833984,9000,0.0,0.0
2011-06-23,32.37605432910288,33.06748036741928,32.32419943684128,33.05019760131836,24050,0.0,0.0
2011-06-24,33.395899090255185,33.395899090255185,32.98104359001966,33.032901763916016,17200,0.0,0.0
2011-06-27,32.842763396300164,33.119333771668586,32.77361915396859,32.981048583984375,19050,0.0,0.0
2011-06-28,33.032908370957344,33.41319183132396,33.032908370957344,33.309478759765625,13750,0.0,0.0
2011-06-29,33.29219259492401,33.81076124808388,33.29219259492401,33.689762115478516,22750,0.0,0.0
2011-06-30,33.9144796491046,34.242904943867806,33.72433625962537,34.08733367919922,16650,0.0,0.0
2011-07-01,34.03547725775563,34.70961717633808,34.03547725775563,34.64047622680664,19350,0.0,0.0
2011-07-05,34.726901085156115,34.83061415151341,34.57132983713071,34.62318801879883,16700,0.0,0.0
2011-07-06,34.433047057625274,34.623190440059815,34.41576099586039,34.48490524291992,33850,0.0,0.0
2011-07-07,34.709617340228576,35.05533198045558,34.709617340228576,34.86518859863281,11850,0.0,0.0
2011-07-08,34.53675318419476,34.77875470324553,34.29475496212249,34.74418258666992,20100,0.0,0.0
2011-07-11,34.22560738951702,34.26017950271937,33.637894652989836,33.70703887939453,30400,0.0,0.0
2011-07-12,33.65518841273531,33.65518841273531,33.274904971403124,33.32676315307617,23850,0.0,0.0
2011-07-13,33.63790148786653,34.415757708080854,33.63790148786653,34.17375946044922,38600,0.0,0.0
2011-07-14,34.191044882776495,34.381184946520754,33.551473858421815,33.56875991821289,13150,0.0,0.0
2011-07-15,33.879905700683594,34.018190895503565,33.551477126619005,33.879905700683594,24750,0.0,0.0
2011-07-18,33.98362168765639,33.98362168765639,33.534193941694966,33.77619552612305,40200,0.0,0.0
2011-07-19,34.018191897274484,34.605904816811154,34.018191897274484,34.554046630859375,11400,0.0,0.0
2011-07-20,34.882477713544176,35.0899038782527,34.623193359168795,34.98619079589844,17200,0.0,0.0
2011-07-21,35.36646880081803,36.023325913288495,35.33189997672401,35.95418167114258,33100,0.0,0.0
2011-07-22,35.98875523018901,36.21347072916307,35.98875523018901,36.057899475097656,26550,0.0,0.0
2011-07-25,35.55661682738415,35.97147244366574,35.452903747558594,35.452903747558594,22950,0.0,0.0
2011-07-26,35.815902862844425,35.815902862844425,35.4010472270176,35.43561935424805,8800,0.0,0.0
2011-07-27,35.38375490139087,35.50475732528313,34.57132983713071,34.62318801879883,78600,0.0,0.0
2011-07-28,34.260197269414284,34.91705457298003,34.260197269414284,34.51948165893555,28100,0.0,0.0
2011-07-29,34.03547213623449,34.41575554388174,33.67247149063511,34.156471252441406,40900,0.0,0.0
2011-08-01,35.10718863864102,35.539330312222944,34.225619228896385,34.50218963623047,29250,0.0,0.0
2011-08-02,34.225613543860405,34.45032902310513,32.963760857875926,32.99833297729492,33500,0.0,0.0
2011-08-03,32.92918851224635,33.17119004953811,31.97847831360631,32.808189392089844,40750,0.0,0.0
2011-08-04,32.09947733910963,32.09947733910963,29.990627529937758,30.00791358947754,63300,0.0,0.0
2011-08-05,30.26720087191693,30.40548606488656,28.521348250063436,29.558488845825195,78600,0.0,0.0
2011-08-08,27.691637073615254,28.1756336001938,26.36064003156612,26.41249656677246,108000,0.0,0.0
2011-08-09,27.380494255667113,29.00534772632088,27.155780407662252,28.970775604248047,73600,0.0,0.0
2011-08-10,28.46949001178111,28.746060397190423,27.69163703918457,27.69163703918457,33450,0.0,0.0
2011-08-11,28.15835085488531,29.835059231764454,28.15835085488531,29.558488845825195,30350,0.0,0.0
2011-08-12,29.886917617896817,30.007916750442295,29.52391692328129,29.61034393310547,20600,0.0,0.0
2011-08-15,29.938771838797738,30.509198663089695,29.938771838797738,30.474626541137695,25700,0.0,0.0
2011-08-16,30.094342372425867,30.094342372425867,29.4374885559082,29.437488555908203,59350,0.0,0.0
2011-08-17,29.783200119013852,29.990629550487537,29.385630613749836,29.454774856567383,21450,0.0,0.0
2011-08-18,28.5559219968235,28.5559219968235,27.657066542904097,27.847209930419922,20600,0.0,0.0
2011-08-19,27.536065114808977,28.24477712228668,27.432350398561013,27.449636459350586,27850,0.0,0.0
2011-08-22,28.158352827920943,28.158352827920943,27.276781776111818,27.345924377441406,24600,0.0,0.0
2011-08-23,27.518777972898206,28.31391695610645,27.518777972898206,28.262062072753906,11550,0.0,0.0
2011-08-24,28.34849381370981,28.469492957724654,27.86449723765043,28.365779876708984,21550,0.0,0.0
2011-08-25,28.5213492661853,28.60777627850328,28.071921548777606,28.192920684814453,15400,0.0,0.0
2011-08-26,28.123780983580115,28.901634019930764,28.002781842168638,28.84977912902832,9300,0.0,0.0
